,POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y,MORNING_HOURS,EVENING_HOURS
11702,26,2020-12-07,3,C,4,5,9,17,43,88,142,184,194,222,216,222,191,186,191,170,113,95,69,60,39,22,18,19,2519,PETANGE,N31,Lamadelaine <-> Biff deux sens ,Lamadelaine,Biff,58072.58,69260.56,600,277
11703,27,2020-12-07,3,C,0,0,0,0,0,3,4,10,12,4,7,4,1,5,8,5,3,8,1,2,0,0,0,0,77,VIANDEN Frontière,N17A,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,84055.21,110409.38,26,12
11704,29,2020-12-07,3,C,0,2,1,5,8,14,34,34,35,34,28,38,37,40,35,37,26,14,15,10,10,3,5,3,468,GREVENMACHER Frontière,N10A,Allemagne <-> Grevenmacher deux sens ,Allemagne,Grevenmacher,99794.3,82493.125,103,55
11705,30,2020-12-07,3,C,0,1,1,1,5,19,29,30,44,54,36,46,39,37,40,31,27,20,14,14,9,5,8,6,516,FRISANGE Frontière,N3,France <-> Frisange deux sens ,France,Frisange,81513.98,64407.594,128,61
11706,58,2020-12-07,3,C,0,0,1,0,0,4,8,18,11,12,13,11,8,10,9,8,20,15,4,4,4,1,1,1,163,FRISANGE,N3,Frisange <-> France deux sens ,Frisange,France,81808.0,63523.0,41,39
11707,202,2020-12-07,3,C,0,0,0,1,3,4,15,46,38,28,32,31,29,34,33,39,43,16,10,6,5,2,2,1,418,QUATRE-VENTS,N12,Dondelange <-> Quatre-Vents deux sens ,Dondelange,Quatre-Vents,70927.0,82759.0,112,69
11708,203,2020-12-07,3,C,1,0,0,1,1,6,12,36,24,34,27,30,23,22,23,27,24,15,10,6,12,4,3,1,342,QUATRE-VENTS,N12,Kopstal <-> Quatre-Vents deux sens ,Kopstal,Quatre-Vents,71158.0,82433.0,94,49
11709,304,2020-12-07,3,C,2,1,3,3,13,28,60,81,113,120,94,98,84,94,82,71,52,31,23,18,17,14,10,9,1121,SPRINKANGE,N5,Schouweiler <-> Dippach deux sens ,Schouweiler,Dippach,65600.78,72448.55,314,106
11710,326,2020-12-07,3,C,0,0,1,2,4,14,32,53,43,57,47,43,42,33,46,43,48,27,23,21,13,9,6,10,617,FRISANGE,N13,Aspelt <-> Frisange deux sens ,Aspelt,Frisange,82407.0,64695.0,153,98
11711,327,2020-12-07,3,C,1,2,1,3,4,7,19,30,24,25,25,30,20,26,30,17,34,15,15,5,4,1,3,1,342,HELLANGE,N13,Rond-point Hellange <-> Hellange deux sens ,Rond-point Hellange,Hellange,77896.0,63437.0,79,64
11712,328,2020-12-07,3,C,8,5,7,11,11,25,75,105,85,89,75,86,71,84,94,65,74,37,26,24,8,12,14,8,1099,HELLANGE,N13B,Rond-point Hellange <-> A13 deux sens ,Rond-point Hellange,A13,77423.0,63289.0,279,137
11713,345,2020-12-07,3,C,4,1,0,1,4,20,30,53,37,45,40,39,33,44,33,32,30,26,29,18,21,7,8,4,559,BETTEMBOURG,N31,Bettembourg <-> Luxembourg deux sens ,Bettembourg,Luxembourg,75075.93,65482.97,135,85
11714,390,2020-12-07,3,C,0,0,0,0,0,6,14,26,19,31,21,18,15,20,23,22,21,17,13,10,6,3,5,3,293,SIEWEBUREN,N12,Siewebueren <-> Bridel deux sens ,Siewebueren,Bridel,74099.87,77610.51,76,51
11715,400,2020-12-07,3,C,6,1,0,1,11,20,64,80,94,74,67,64,55,72,70,69,75,55,36,35,27,20,18,12,1026,BONNEVOIE,N2,Pulvermuehl/Hamm <-> Luxembourg Gare deux sens ,Pulvermuehl/Hamm,Luxembourg Gare,78434.0,74849.0,248,166
11716,401,2020-12-07,3,C,2,0,0,0,3,19,31,66,69,70,58,58,45,61,60,48,46,38,23,14,17,12,9,5,754,HEISDORF,N7,Bofferdange <-> Helmsange deux sens ,Bofferdange,Helmsange,77717.0,82009.0,205,107
11717,403,2020-12-07,3,C,1,0,0,1,3,9,15,36,47,41,41,35,31,34,35,28,31,12,11,6,5,6,4,4,436,DOMMELDANGE,N11,Waldhof <-> Eich deux sens ,Waldhof,Eich,78558.0,78125.0,124,54
11718,405,2020-12-07,3,C,0,0,0,0,3,10,20,46,42,41,38,38,33,31,44,35,38,22,17,14,13,7,7,5,504,KOPSTAL,N12,Kopstal <-> Luxembourg deux sens ,Kopstal,Luxembourg,73041.125,80599.945,129,77
11719,406,2020-12-07,3,C,2,0,0,3,8,9,18,34,58,48,49,56,37,42,47,32,37,18,7,6,1,1,2,1,516,SCHOENFELS,CR102,Mersch <-> Schoenfels deux sens ,Mersch,Schoenfels,74880.55,88877.625,140,62
11720,407,2020-12-07,3,C,2,0,1,0,7,28,36,66,64,73,62,57,41,57,47,63,44,33,23,25,18,19,15,13,794,HELFENT,N5,Dippach <-> Luxembourg deux sens ,Dippach,Luxembourg,72102.234,73862.96,203,100
11721,413,2020-12-07,3,C,0,2,0,8,17,28,37,89,77,46,47,40,38,47,45,41,45,38,25,22,19,11,9,12,743,MAMER ,N6,Mamer <-> Strassen deux sens ,Mamer,Strassen,70278.65,76882.81,212,108
11722,414,2020-12-07,3,C,3,0,0,2,10,15,39,73,81,73,60,65,57,59,54,64,52,21,11,12,7,5,3,4,770,KEHLEN,CR102,Kehlen <-> Quatre-Vents deux sens ,Kehlen,Quatre-Vents,70521.94,81870.375,227,84
11723,415,2020-12-07,3,C,0,0,0,0,2,8,17,30,48,50,42,33,31,34,35,29,21,12,4,3,2,1,0,0,402,BIERGERKRAIZ,CR181,Bereldange <-> Biergerkraiz deux sens ,Bereldange,Biergerkraiz,75254.0,79109.0,128,37
11724,416,2020-12-07,3,C,0,0,0,0,2,14,22,48,80,76,73,52,56,51,72,54,36,22,5,3,7,3,1,2,679,BRIDEL,CR181,Bridel <-> Strassen deux sens ,Bridel,Strassen,73359.48,79379.484,204,63
11725,417,2020-12-07,3,C,2,0,0,1,6,4,15,33,40,42,39,47,27,39,30,31,35,8,1,3,2,0,1,2,408,KEISPELT,CR102,Schoenfels <-> Keispelt deux sens ,Schoenfels,Keispelt,73021.0,84742.0,115,44
11726,419,2020-12-07,3,C,0,0,0,0,1,0,6,23,29,8,4,9,5,16,16,10,10,6,4,3,0,0,1,0,151,KOPSTAL,CR101,Schoenfels <-> Kopstal deux sens ,Schoenfels,Kopstal,73115.695,81557.31,60,20
11727,420,2020-12-07,3,C,1,0,0,11,9,10,24,53,52,28,42,39,27,26,32,30,36,8,6,11,9,3,0,2,459,BERTRANGE,N34,Bertrange <-> Z.I. Bourmicht deux sens ,Bertrange,Z.I. Bourmicht,72823.914,75351.734,133,50
11728,421,2020-12-07,3,C,1,0,0,0,0,2,2,4,5,1,4,4,2,4,4,2,4,4,0,1,5,0,1,0,50,KOPSTAL,CR101,Kopstal <-> Mamer deux sens ,Kopstal,Mamer,72678.195,80365.27,10,8
11729,422,2020-12-07,3,C,0,0,0,0,2,2,3,11,17,17,12,17,12,15,13,14,9,5,1,0,1,0,1,2,154,ITZIG,CR159,Itzig <-> Sandweiler deux sens ,Itzig,Sandweiler,80435.78,72686.32,45,15
11730,423,2020-12-07,3,C,1,0,0,0,1,2,23,39,39,34,34,36,23,29,29,24,23,13,8,2,1,1,0,2,364,CONTERN,CR226,Itzig <-> Contern deux sens ,Itzig,Contern,83415.41,72685.97,112,44
11731,424,2020-12-07,3,C,0,0,0,0,0,0,0,5,7,4,4,4,8,5,9,5,4,0,0,0,1,3,0,0,59,CONTERN,CR226,Syren <-> Contern deux sens ,Syren,Contern,84006.48,71656.95,16,4
11732,425,2020-12-07,3,C,0,0,0,1,7,15,24,52,53,43,51,41,21,30,43,33,37,19,11,12,11,6,8,8,526,MUNSBACH,CR132,Munsbach <-> Niederanven deux sens ,Munsbach,Niederanven,87232.05,78007.11,148,67
11733,432,2020-12-07,3,C,0,0,0,1,2,11,25,43,31,34,34,27,23,25,35,32,29,30,21,19,13,10,9,7,461,SANDWEILER,N2,Moutfort <-> Hamm deux sens ,Moutfort,Hamm,83141.0,75772.0,108,80
11734,433,2020-12-07,3,C,5,1,1,2,21,32,60,66,97,104,114,87,73,106,98,87,65,48,28,16,12,4,3,10,1140,SANDWEILER,N2,Oetrange <-> Hamm deux sens ,Oetrange,Hamm,84370.26,74929.016,267,141
11735,448,2020-12-07,3,C,0,0,0,1,4,12,14,31,41,40,35,30,25,36,39,36,35,21,15,12,9,4,7,3,450,SELZ,N17,Tandel <-> Bleesbréck deux sens ,Tandel,Bleesbréck,81468.414,104916.64,112,71
11736,450,2020-12-07,3,C,0,0,0,1,5,16,31,41,45,42,45,40,37,47,35,42,38,14,21,14,12,8,9,4,547,BLEESBRECK,N19,Reisdorf <-> Bleesbréck deux sens ,Reisdorf,Bleesbréck,81692.11,104206.2,128,73
11737,452,2020-12-07,3,C,0,0,0,2,1,12,29,32,48,47,48,52,36,39,34,40,39,13,10,3,3,4,2,1,495,FRIDHAFF,N7,Fridhaff <-> Diekirch deux sens ,Fridhaff,Diekirch,78950.55,104686.45,127,62
11738,454,2020-12-07,3,C,6,9,4,15,21,45,101,108,133,156,146,153,122,135,147,151,144,97,47,38,30,24,13,10,1855,FRIDHAFF,N7,Hoscheid <-> Fridhaff deux sens ,Hoscheid,Fridhaff,77637.0,106186.0,397,288
11739,455,2020-12-07,3,C,0,0,0,0,0,0,1,4,3,1,2,5,2,2,3,6,4,5,1,0,0,0,0,0,39,MUELLENDORF,CR123,Muellendorf <-> Huensdorf deux sens ,Muellendorf,Huensdorf,77294.0,83437.0,8,10
11740,456,2020-12-07,3,C,2,0,0,0,1,7,10,27,25,24,22,23,29,24,24,21,24,14,13,10,11,8,6,6,331,HEISDORF,CR124,Heisdorf <-> Muellendorf deux sens ,Heisdorf,Muellendorf,77493.0,82563.0,76,51
11741,457,2020-12-07,3,C,0,0,0,0,0,8,10,14,19,9,14,10,10,18,10,12,11,13,7,6,8,9,1,0,189,BERELDANGE,CR123,Bereldange <-> Steinsel deux sens ,Bereldange,Steinsel,76733.0,80795.0,42,31
11742,458,2020-12-07,3,C,0,0,0,0,1,1,0,1,1,4,5,3,2,4,1,0,2,1,0,1,0,0,0,0,27,HELMSANGE,CR125,Staffelstein <-> Helmsange deux sens ,Staffelstein,Helmsange,78296.0,80609.0,6,3
11743,459,2020-12-07,3,C,0,1,0,0,11,17,50,41,48,28,32,28,27,25,24,25,44,20,17,17,19,11,9,6,500,CANACH,CR144,Oetrange <-> Canach deux sens ,Oetrange,Canach,90560.0,74802.0,117,81
11744,460,2020-12-07,3,C,0,0,0,0,0,1,3,5,1,4,3,2,2,1,6,1,3,5,3,0,0,0,0,0,40,OETRANGE-BOUS,N28,Bous <-> Oetrange deux sens ,Bous,Oetrange,89401.55,71297.25,10,11
11745,463,2020-12-07,3,C,2,0,0,2,16,36,71,75,63,69,54,62,57,61,55,71,42,28,25,22,16,12,6,10,855,ELLANGE,N16,Mondorf (A13) <-> Ellange deux sens ,Mondorf (A13),Ellange,89819.75,64515.914,207,95
11746,464,2020-12-07,3,C,0,0,0,1,3,13,12,22,29,25,32,32,17,31,29,19,14,6,5,1,2,1,0,4,298,SCHENGEN Giratoire,N10,Remich <-> Schengen deux sens ,Remich,Schengen,94124.73,60879.266,76,25
11747,465,2020-12-07,3,C,0,0,0,0,1,5,22,22,28,25,31,17,24,21,21,24,23,10,19,7,6,4,7,4,321,SCHENGEN Giratoire,CR152,Schengen <-> Remerschen deux sens ,Schengen,Remerschen,93907.336,60955.94,75,52
11748,469,2020-12-07,3,C,5,5,19,15,26,40,78,109,107,130,107,118,125,127,101,78,75,48,32,26,18,22,16,8,1435,WINDHOF,N13,Windhof <-> Garnich (A6) deux sens ,Windhof,Garnich (A6),64673.805,78754.23,346,155
11749,470,2020-12-07,3,C,1,1,2,2,8,12,27,50,46,53,43,57,35,56,49,44,38,18,12,6,5,7,4,3,579,GARNICH,N13,Windhof A6 <-> Garnich deux sens ,Windhof A6,Garnich,64367.84,76355.555,149,68
11750,473,2020-12-07,3,C,0,0,3,3,8,33,48,56,58,55,57,57,38,46,55,55,39,32,25,10,4,3,3,3,691,BOUS,N2,Remich <-> Bous deux sens ,Remich,Bous,91325.17,68727.45,169,96
11751,474,2020-12-07,3,C,1,0,0,0,4,12,12,27,34,24,35,22,28,29,28,21,27,12,10,5,4,4,2,3,344,HETTERMILLEN,N10,Ehnen <-> Hettermillen deux sens ,Ehnen,Hettermillen,94853.0,72820.0,85,49
11752,479,2020-12-07,3,C,0,0,1,3,7,30,55,62,54,63,53,64,36,63,70,48,38,29,27,14,5,3,5,5,735,TRINTANGE,N2,Assel <-> Moutfort deux sens ,Assel,Moutfort,88217.68,70739.516,179,94
11753,481,2020-12-07,3,C,6,1,1,1,9,13,14,20,38,40,39,26,26,25,24,24,16,15,7,11,15,3,3,8,385,OETRANGE,N28,Sandweiler <-> Oetrange deux sens ,Sandweiler,Oetrange,86217.73,74027.78,98,38
11754,483,2020-12-07,3,C,0,0,0,0,4,10,28,46,37,43,48,36,30,36,29,27,34,35,13,24,13,9,6,10,518,ASPELT,N16,Mondorf <-> Aspelt deux sens ,Mondorf,Aspelt,84357.21,64987.043,126,82
11755,485,2020-12-07,3,C,1,0,0,1,1,8,35,34,25,28,19,17,21,12,31,23,22,19,13,9,4,4,5,2,334,DUDELANGE-KAYL,N31,Kayl <-> Dudelange deux sens ,Kayl,Dudelange,72739.43,61260.1,87,54
11756,486,2020-12-07,3,C,0,0,0,0,3,21,43,45,39,46,22,37,29,22,23,41,15,21,19,23,13,16,8,14,500,ESCH-SUR-ALZETTE,N4,Esch-Belval <-> Esch-Centre deux sens ,Esch-Belval,Esch-Centre,66402.57,61767.566,130,55
11757,487,2020-12-07,3,C,0,0,0,2,5,6,31,30,36,35,29,29,25,35,32,47,25,21,13,4,6,4,1,1,417,ESCH-SUR-ALZETTE,N31,Esch-sur-Alzette <-> Kayl-Poteau deux sens ,Esch-sur-Alzette,Kayl-Poteau,67438.54,61933.023,101,59
11758,488,2020-12-07,3,C,0,0,0,3,3,7,14,36,25,29,32,27,19,32,30,33,25,11,9,6,4,3,2,3,353,RUMELANGE,N33,Rumelange <-> Kayl-Poteau deux sens ,Rumelange,Kayl-Poteau,68581.734,59217.008,90,45
11759,490,2020-12-07,3,C,0,0,0,0,2,4,2,6,11,7,7,9,8,6,5,8,4,2,2,3,0,0,2,0,88,GAICHEL,N8,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,58321.293,84479.27,24,8
11760,492,2020-12-07,3,C,0,0,0,2,0,6,10,34,43,40,42,39,13,43,37,36,26,15,8,6,6,2,4,2,414,BLUMENTHAL,N14,Graulinster <-> Reuland deux sens ,Graulinster,Reuland,87034.516,90015.64,117,49
11761,493,2020-12-07,3,C,1,0,1,2,0,10,24,40,57,32,47,38,38,38,39,33,36,24,10,12,3,6,6,0,497,BISSEN,N22,Boevange <-> Colmar-Berg deux sens ,Boevange,Colmar-Berg,72252.0,94835.0,129,70
11762,495,2020-12-07,3,C,0,0,0,0,3,4,21,53,71,76,72,83,51,82,91,69,36,18,9,7,3,2,6,0,757,RECKANGE,N8,Brouch <-> Reckange deux sens ,Brouch,Reckange,73345.1,90757.43,200,63
11763,498,2020-12-07,3,C,0,2,2,3,13,15,22,25,40,32,35,40,35,32,31,30,23,14,16,13,5,0,2,1,431,BASCHARAGE,N31,Biff <-> Niedercorn deux sens ,Biff,Niedercorn,60394.312,69204.414,97,53
11764,503,2020-12-07,3,C,0,0,0,0,0,0,2,5,12,10,8,4,5,10,8,6,5,2,0,0,0,0,0,0,77,LORENTZWEILER,CR122,Huensdorf <-> Lorentzweiler deux sens ,Huensdorf,Lorentzweiler,77852.89,85039.0,27,7
11765,504,2020-12-07,3,C,0,0,0,0,0,0,1,16,8,9,14,11,4,9,7,3,9,2,0,1,0,0,0,0,94,BLASCHETTE,CR122,Blaschette <-> Lorentzweiler deux sens ,Blaschette,Lorentzweiler,79707.0,85291.0,33,11
11766,505,2020-12-07,3,C,4,0,0,0,11,22,45,94,110,113,71,68,48,63,60,51,64,47,37,22,22,21,23,14,1010,LORENTZWEILER,N7,Lorentzweiler <-> A7 deux sens ,Lorentzweiler,A7,77847.0,85564.0,317,148
11767,506,2020-12-07,3,C,0,0,0,0,3,3,5,17,9,8,12,19,9,14,17,8,17,10,3,2,0,0,0,0,156,MERSCH,CR102,Mersch <-> A7 Schoenfels deux sens ,Mersch,A7 Schoenfels,74824.0,89523.0,34,30
11768,508,2020-12-07,3,C,0,0,1,0,9,9,33,42,44,32,53,57,39,54,59,43,29,18,20,9,2,2,2,0,557,MERSCH,N8,Mersch <-> A7 deux sens ,Mersch,A7,74645.0,90828.0,118,67
11769,509,2020-12-07,3,C,0,0,0,0,4,7,43,73,91,101,87,100,71,116,119,74,45,29,18,12,4,2,5,1,1002,RECKANGE,N8,A7 <-> Reckange deux sens ,A7,Reckange,74281.0,90838.0,265,92
11770,510,2020-12-07,3,C,0,0,0,0,6,12,45,71,65,66,53,38,28,47,54,42,38,19,13,8,6,4,4,3,622,LINTGEN,N7,Lintgen <-> A7 deux sens ,Lintgen,A7,77034.0,86861.0,202,70
11771,520,2020-12-07,3,C,0,0,0,0,5,8,28,44,39,42,31,21,27,41,45,37,32,20,8,7,4,5,4,1,449,ROLLINGEN,N7,Mersch <-> Lintgen deux sens ,Mersch,Lintgen,76360.086,88875.28,125,60
11772,525,2020-12-07,3,C,0,0,0,0,3,2,13,12,16,19,19,17,12,13,23,16,11,7,3,2,4,0,0,1,193,ANGELSBERG,CR118,Larochette <-> Mersch deux sens ,Larochette,Mersch,79535.66,92442.2,47,21
11773,602,2020-12-07,3,C,5,2,10,2,21,51,69,68,75,87,101,88,83,96,72,77,77,45,37,40,20,18,10,11,1165,WEISWAMPACH,N7,Wemperhardt <-> Weiswampach deux sens ,Wemperhardt,Weiswampach,72299.13,134843.62,230,159
11774,604,2020-12-07,3,C,0,1,0,3,3,18,36,40,38,35,53,40,45,39,35,32,39,21,19,13,7,2,1,4,524,TROISVIERGES,N12,Wilwerdange <-> Asselborn deux sens ,Wilwerdange,Asselborn,68095.63,132528.28,113,79
11775,610,2020-12-07,3,C,5,7,6,12,23,40,93,103,120,139,143,137,136,118,122,132,102,55,34,28,23,18,13,8,1617,DICKT,N7,Hosingen <-> Hoscheid deux sens ,Hosingen,Hoscheid,74344.13,114997.33,362,191
11776,708,2020-12-07,3,C,0,1,0,1,3,6,28,24,33,36,37,39,29,33,36,29,27,14,9,4,3,4,4,1,401,MERTZIG,N21,Feulen <-> Mertzig deux sens ,Feulen,Mertzig,68947.51,100496.57,93,50
11777,710,2020-12-07,3,C,5,12,2,18,21,47,122,140,181,186,184,205,159,166,183,170,113,61,42,35,25,21,12,12,2122,ETTELBRUCK CONT.,B7,Friedhaff <-> Ettelbruck deux sens ,Friedhaff,Ettelbruck,75172.06,100627.21,507,216
11778,711,2020-12-07,3,C,0,0,0,0,3,8,20,37,45,35,35,38,20,35,31,40,38,18,10,11,10,7,4,0,445,SCHIEREN,N7,Ettelbruck <-> Colmar deux sens ,Ettelbruck,Colmar,74927.53,100060.695,117,66
11779,712,2020-12-07,3,C,0,0,0,0,3,7,12,28,25,30,36,32,22,38,32,25,19,12,11,9,1,2,1,0,345,WARKEN,CR348,Buerden <-> Ettelbruck deux sens ,Buerden,Ettelbruck,74576.27,102224.555,83,42
11780,716,2020-12-07,3,C,0,0,0,0,8,21,46,99,69,70,61,65,51,70,72,66,58,38,22,18,11,12,13,3,873,ETTELBRUCK,N7,Ettelbruck <-> Diekirch deux sens ,Ettelbruck,Diekirch,76330.8,101746.24,238,118
11781,724,2020-12-07,3,C,0,0,0,2,2,8,24,60,57,51,55,50,38,57,56,51,33,16,10,9,9,6,3,3,600,MEDERNACH-LAROCHETTE,N14,Larochette <-> Medernach deux sens ,Larochette,Medernach,83536.74,96383.305,168,59
11782,805,2020-12-07,3,C,0,0,1,0,5,8,17,62,50,40,46,49,35,37,42,41,36,26,15,8,6,5,4,1,534,REDANGE,N22,Reichlange <-> Redange deux sens ,Reichlange,Redange,62433.26,93397.71,152,77
11783,807,2020-12-07,3,C,1,1,2,1,3,12,20,67,59,51,48,75,49,58,70,67,54,27,14,8,7,3,5,2,704,REICHLANGE,N12,Reichlange <-> Bettborn deux sens ,Reichlange,Bettborn,62549.984,93523.484,177,95
11784,809,2020-12-07,3,C,0,0,0,0,0,6,6,18,15,16,21,17,11,11,12,15,16,8,3,7,2,0,1,0,185,REICHLANGE,N23,Reichlange <-> Rambrouch deux sens ,Reichlange,Rambrouch,62256.12,93684.695,49,27
11785,811,2020-12-07,3,C,0,1,0,1,0,6,12,26,18,18,18,22,16,18,21,20,17,14,7,7,3,3,3,1,252,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,64934.914,91119.266,62,38
11786,813,2020-12-07,3,C,0,1,2,2,0,3,6,18,12,15,17,19,6,6,6,10,12,5,3,6,2,2,1,0,154,RIPPWEILER,N24,Noerdange <-> Useldange deux sens ,Noerdange,Useldange,65143.75,91246.97,45,20
11787,816,2020-12-07,3,C,0,0,0,0,1,10,21,57,61,58,47,49,33,44,45,61,49,21,9,8,6,2,4,0,586,RIPPWEILER,N12,Reichlange <-> Saeul deux sens ,Reichlange,Saeul,65140.598,91118.45,176,79
11788,818,2020-12-07,3,C,0,0,0,0,2,5,15,40,39,35,40,42,27,34,38,33,36,13,12,7,6,2,2,1,429,SAEUL,N12,Tuntange <-> Saeul deux sens ,Tuntange,Saeul,68143.06,87308.63,114,61
11789,820,2020-12-07,3,C,0,1,2,1,9,17,21,35,38,29,47,50,35,36,40,37,42,17,15,12,9,1,2,3,499,RIESENHOF,N23,Martelange <-> Koetschette deux sens ,Martelange,Koetschette,54420.99,100762.33,102,74
11790,822,2020-12-07,3,C,0,0,0,0,1,3,5,21,24,19,28,24,14,19,14,16,19,6,0,1,3,0,1,0,218,GROSBOUS,N12,Grosbous <-> Hierheck deux sens ,Grosbous,Hierheck,65234.676,99642.78,64,25
11791,902,2020-12-07,3,C,0,1,0,0,3,3,14,37,42,39,42,31,30,42,42,38,42,30,19,14,3,1,0,1,474,CLERVAUX,N18,Marnach <-> Antoniushof deux sens ,Marnach,Antoniushof,69742.12,124931.14,118,91
11792,905,2020-12-07,3,C,2,2,0,6,11,21,45,68,81,94,94,91,88,82,90,83,59,38,34,18,7,13,10,4,1041,NIEDERFEULEN,N15,Feulen <-> Ettelbruck deux sens ,Feulen,Ettelbruck,72442.53,101794.555,243,131
11793,908,2020-12-07,3,C,0,0,1,1,2,26,42,45,44,48,29,46,35,31,31,30,34,21,20,23,18,5,8,5,545,BETTEMBOURG,N13,Bettembourg <-> Fennange deux sens ,Bettembourg,Fennange,74808.01,64802.297,137,75
11794,909,2020-12-07,3,C,0,0,0,1,4,12,43,43,63,49,33,43,33,33,54,45,41,31,20,17,11,9,6,3,594,TETANGE,N33,Rumelange <-> Kayl deux sens ,Rumelange,Kayl,70816.64,60129.043,155,92
11795,923,2020-12-07,3,C,0,0,0,5,9,15,31,52,65,59,69,74,58,69,57,50,50,21,23,11,7,8,4,2,739,HEISCHTERGRONN,N15,Wiltz <-> Heischtergronn deux sens ,Wiltz,Heischtergronn,64322.06,108502.195,176,94
11796,926,2020-12-07,3,C,0,0,0,4,5,9,29,41,45,53,47,38,35,39,39,29,19,21,12,10,12,13,11,9,520,ESCH-ALZETTE,N4,Lallange <-> Esch-Alzette deux sens ,Lallange,Esch-Alzette,66852.0,62961.0,139,52
11797,927,2020-12-07,3,C,0,0,1,0,1,6,22,40,38,46,33,37,33,35,42,39,28,9,4,3,1,0,0,2,420,WICKRANGE,N13,Wickrange <-> Pontpierre deux sens ,Wickrange,Pontpierre,69445.73,67176.516,124,41
11798,928,2020-12-07,3,C,0,0,0,0,0,11,18,23,25,22,25,24,23,23,28,19,13,15,12,12,7,6,4,7,317,BELVAUX,N31,Belvaux <-> Differdange deux sens ,Belvaux,Differdange,62411.56,64443.49,70,40
11799,939,2020-12-07,3,C,6,7,9,11,17,52,72,112,124,140,142,144,150,120,123,127,113,80,44,38,20,21,14,7,1693,HOSINGEN,N7,Dorscheid <-> Hosingen deux sens ,Dorscheid,Hosingen,74532.484,120637.63,376,237
11800,941,2020-12-07,3,C,0,1,0,2,2,8,12,24,34,35,30,40,31,34,43,24,29,15,13,4,4,1,4,1,391,ALLERBORN,N20,Féitsch <-> Allerborn deux sens ,Féitsch,Allerborn,59769.207,122546.0,93,57
11801,942,2020-12-07,3,C,1,1,0,2,1,13,17,54,49,42,51,46,52,51,57,43,46,22,15,7,4,1,3,2,580,HAMIVILLE,N12,Hamiville <-> Féitsch deux sens ,Hamiville,Féitsch,60364.152,123320.05,145,83
11802,943,2020-12-07,3,C,2,0,0,1,1,11,19,50,61,46,47,63,43,60,43,43,38,20,13,13,4,2,4,0,584,MAISON SCHUMAN,N26,Wiltz <-> Maison Schuman deux sens ,Wiltz,Maison Schuman,59479.574,112602.12,157,71
11803,944,2020-12-07,3,C,0,1,0,3,3,7,21,29,36,27,40,27,31,23,26,22,30,12,10,4,3,1,0,2,358,EMESCHBAACH,N12,Asselborn <-> Antoniushaff deux sens ,Asselborn,Antoniushaff,64769.258,128659.93,92,52
11804,946,2020-12-07,3,C,5,5,9,6,21,43,85,100,92,121,127,104,117,97,99,100,101,57,44,34,21,15,10,11,1424,FISCHBACH,N7,Heinerscheid <-> Marbourg deux sens ,Heinerscheid,Marbourg,72984.695,126355.57,313,202
11805,947,2020-12-07,3,C,0,0,0,2,4,20,32,39,27,41,49,41,39,44,38,32,35,22,19,21,9,1,1,1,517,HULDANGE,N7,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,69818.516,137313.02,107,76
11806,1111,2020-12-07,3,C,0,1,0,0,4,9,19,30,23,31,25,24,17,16,23,22,21,13,13,7,6,4,3,1,312,ECHTERNACH,N10,Echternach <-> Bollendorf deux sens ,Echternach,Bollendorf,96674.516,98391.53,84,47
11807,1113,2020-12-07,3,C,0,0,0,0,1,3,6,13,18,14,18,13,10,18,15,24,10,4,3,3,1,1,0,0,175,CHRISTNACH,CR118,Christnach <-> Consdorf deux sens ,Christnach,Consdorf,87978.6,94792.87,45,17
11808,1114,2020-12-07,3,C,0,1,1,0,3,7,11,16,20,11,12,5,12,14,15,15,19,10,6,3,4,2,2,2,191,PAFEBIERG,CR141,Osweiler <-> Mompach deux sens ,Osweiler,Mompach,100631.55,93911.984,47,35
11809,1117,2020-12-07,3,C,2,2,4,1,12,17,44,53,82,75,84,79,60,71,69,66,52,39,37,21,14,9,6,5,904,ECHTERNACH,N11,Echternach <-> Luxembourg deux sens ,Echternach,Luxembourg,97290.05,96950.62,210,128
11810,1119,2020-12-07,3,C,1,1,0,0,5,6,14,18,23,19,31,20,21,19,20,13,16,10,8,5,4,2,1,1,258,STEINHEIM,N10,Echternach <-> Wasserbillig deux sens ,Echternach,Wasserbillig,101849.56,98546.32,60,34
11811,1202,2020-12-07,3,C,4,1,4,2,2,13,31,44,49,53,35,37,39,35,37,35,33,31,19,20,9,10,6,8,557,JUNGLINSTER,N11,Junglinster <-> Gonderange deux sens ,Junglinster,Gonderange,85771.23,85499.0,146,83
11812,1204,2020-12-07,3,C,4,4,7,7,6,20,68,85,102,110,99,91,82,90,86,83,69,52,30,23,13,14,10,8,1163,GONDERANGE,N11,Gonderange <-> Junglinster deux sens ,Gonderange,Junglinster,85287.734,84159.34,297,151
